en,"Profile is not defined","Profile is not defined"
en,"Profile is not selected","Profile is not selected"
en,"Profile settings","Profile settings"
en,Promotions,Promotions
en,"Proof of age","Proof of age"
en,Properties,Properties
en,Public,
en,"Public ID","Public ID"
en,"Public id","Public id"
en,"Public installed modules:","Public installed modules:"
en,"Public key","Public key"
en,"Publishable key","Publishable key"
en,"Publishable key (test mode)","Publishable key (test mode)"
en,Published,Published
en,Purchase,Purchase
en,"Purchase SSL certificate","Purchase SSL certificate"
en,"Purchase a premium license key","Purchase a premium license key"
en,"Purchase description","Purchase description"
en,"Purchase license","Purchase license"
en,"Purchase premium license","Purchase premium license"
en,Purchased,Purchased
en,"Purchased addons","Purchased addons"
en,"Put all for sale","Put all for sale"
en,"Put up for sale","Put up for sale"
en,"Put up selected for sale","Put up selected for sale"
en,Qty,Qty
en,Qty.,Qty.
en,Quantity,Quantity
en,"Quantity in stock","Quantity in stock"
en,"Quantity in stock is determined by the amount of the remaining PIN codes","Quantity in stock is determined by the amount of the remaining PIN codes"
en,"Quantity in stock is determined by the amount of the remaining PIN codes.","Quantity in stock is determined by the amount of the remaining PIN codes defined on the PIN codes management page."
en,"Quantity: high to low","Quantity: high to low"
en,"Quantity: low to high","Quantity: low to high"
en,Quarter,Quarter
en,Query,Query
en,Queued,Queued
en,"Quick and easy setup","Quick and easy setup"
en,"Quick menu","Quick menu"
en,"Quick view","Quick view"
en,Quit,Quit
en,"Quote type","Quote type"
en,"REST API allows to get or change any information in your store (including profiles, orders, payment transactions, inner store configuration, products, categories and so on), so your API key must be as complex as possible and kept private.","REST API allows to get or change any information in your store (including profiles, orders, payment transactions, inner store configuration, products, categories and so on), so your API key must be as complex as possible and kept private."
en,"RSS feed","RSS feed"
en,Rate,Rate
en,"Rate asc","By Rate - 0-9"
en,"Rate desc","By Rate - 9-0"
en,"Rate sort",Rates
en,Rates,Rates
en,"Rates / Conditions","Rates / Conditions"
en,Rating,Rating
en,"Rating of votes","Rating of votes"
en,"Ratings and Reviews of X","Ratings and Reviews of {{product}}"
en,"Ratings only","Ratings only"
en,"Raw online rate (on-line rate)","Raw online rate (on-line rate)"
en,"Re-build cache","Re-build cache"
en,Re-check,Re-check
en,"Re-deploy the store","Re-deploy the store"
en,"Re-deploy the store help text","Re-deployment may take a while to complete. Please do not close this page until the process is fully completed. If the page has been closed, please re-open it to complete the process (The store re-deployment is executed only while the page stays open)."
en,"Re-generate access key","Re-generate access key"
en,"Re-generate links","Re-generate links"
en,Re-order,Re-order
en,"Re-upload file","Re-upload file"
en,"Re-validate license keys","Re-validate license keys"
en,Read,Read
en,"Read all reviews about the product","Read all reviews for the product"
en,"Ready to delete demo products?","Ready to delete demo products?"
en,Reason,Reason
en,"Rebuild view lists help text","Rebuild view lists help text"
en,"Recalculate ViewLists","Recalculate view lists"
en,"Recalculate ViewLists text","This action reloads each @ListChild annotation and updates view list records in database."
en,"Recalculate this value automatically","The value will be recalculated automatically. Press it if you want to 'freeze' the current value."
en,"Recalculate totals","Recalculate totals"
en,"Recent orders only","Recent orders only"
en,"Recently installed addons","Recently installed addons"
en,"Recently installed modules","Recently installed modules"
en,"Recently viewed","Recently viewed"
en,"Recently, you have made a purchase from our company:","<p>Thank you for your recent purchase from {{company}} – Order #{{orderNumber}} ({{orderDate}}):</p>"
en,Recommended,Recommended
en,"Reconnect to PayPal","Reconnect to PayPal"
en,"Reconnect with your MailChimp account","Reset Mailchimp connection"
en,"Recover password","Recover password"
en,Redeem,Redeem
en,"Redirect customers to HTTPS","Redirect customers to HTTPS"
en,"Refer to X-Cart license agreement for further details.","Refer to <a href=""{{licenseAgreementURL}}"" target=""_blank"" rel=""nofollow"">X-Cart license agreement</a> for further details."
en,Referer,Referer
en,"Refresh consistency status","Refresh consistency status"
en,"Refresh integrity status","Refresh integrity status"
en,"Refresh list of available methods","Refresh list of available methods"
en,"Refresh status","Refresh status"
en,"Refresh token","Refresh token"
en,Refund,Refund
en,"Refund is in progress...","Refund is in progress..."
en,"Refund multiple[TT]","Refund multiple"
en,"Refund partially[TT]","Refund partially"
en,"Refund requested","Refund requested"
en,"Refund status","Refund status"
en,"Refund status:","Refund status:"
en,"Refund status: {{status}}","Refund status: {{status}}"
en,Refund[TT],Refund
en,Refunded,Refunded
en,"Refunded amount","Refunded amount"
en,Refunds,Refunds
en,Register,Register
en,"Register license key","Register license key"
en,"Register user","Register user"
en,"Register with","Register with"
en,"Register with PayPal or go to checkout as a New customer","Register with {{paypal}} <br /> or go to checkout as a New customer"
en,"Register your website as an application on the Login with Amazon App Console.","Register your website as an application on the <a href=""http://login.amazon.com/manageApps"" trget=""_blank"">Login with Amazon App Console</a>. For more information, see the <a href=""https://images-na.ssl-images-amazon.com/images/G/01/lwa/dev/docs/website-gsg._TTH_.pdf"" target=""_blank"">Login with Amazon Getting Started Guide</a>. A client identifier (Client ID) is set when you register your website. You will need this identifier for your integration."
en,Registered,Registered
en,"Registered (access level)",Registered
en,"Registered Customer","Registered Customer"
en,"Registered Customer, _Anonymous Customer with the same email_","Registered Customer, <a href=""{{URL}}"">Anonymous Customer with the same email</a>"
en,"Registered Customers","Registered Customers"
en,"Registered users only","Registered users only"
en,"Registered users who purchased product","Registered users who purchased the product"
en,"Registering your application with PayPal","Registering your application with PayPal"
en,"Registration process has been canceled.","Registration process has been canceled."
en,"Registration process has been completed successfully.","Registration process has been completed successfully."
en,"Regular text for 404 page","Regular text for 404 page"
en,Reject,Reject
en,"Related products","Related products"
en,"Related products page","Related products page"
en,"Related products you may be interested in","Related products you may be interested in"
en,"Relay Response URL note","Add this URL as the default Relay Response URL to the <b>Account</b> -> <b>Response/Receipt URLs</b> section in the <a href='https://account.authorize.net'>Merchant Interface</a>."
en,"Remaining PINs","Remaining PINs"
en,"Remind me on next sign-in","Remind me on next sign-in"
en,"Removal of this message is allowed only through activation of a free or premium license.","Removal of this message is allowed only through activation of a free or premium license."
en,Remove,Remove
en,"Remove cache when attribute, tag or product data is changed","Remove cache when attribute, tag or product data is changed"
en,"Remove data","Remove data"
en,"Remove expired sessions","Remove expired sessions"
en,"Remove expired shopping carts","Remove expired shopping carts"
en,"Remove flexy-templates","Remove flexy templates"
en,"Remove from google product feed","Remove from product feed"
en,"Remove module","Remove module"
en,"Remove product filter cache","Remove product filter cache"
en,"Remove product filter cache tooltip","Click the button to remove the data cache used by your product filter. After removing the cache, open any category in the storefront area to have the cache generated anew."
en,"Remove unlicensed modules","Remove unlicensed modules"
en,"Removed coupons","Removed coupons"
en,"Removed files",Removed
en,"Removed items","Removed items"
en,"Removing expired datacache","Removing expired datacache"
en,"Removing this attribute will affect all the products. Leave this blank to hide this option for the product.","Removing this attribute will affect all the products. Leave this blank to hide this option for the product."
en,"Removing this message without buying a Full license is prohibited and will result in legal proceedings.","Removing this message without buying a Full license is prohibited and will result in legal proceedings."
en,"Rename label","Rename label"
en,"Render detailed manifest","Render detailed manifest"
en,Renew,Renew
en,"Renew your access to new features","Renew your access to new features"
en,"Replace all modified files with the unmodified newer versions","Replace all modified files with the unmodified newer versions"
en,"Replace with","Replace with"
en,"Report a bug","Report a bug"
en,"Request for upgrade","Request for upgrade"
en,"Request type must be POST","Request type must be POST"
en,"Requested amount: X; real amount: Y","Requested amount: {{actual}}; real amount: {{real}}"
en,"Requested currency: X; real currency: Y","Requested currency: {{actual}}; real currency: {{real}}"
en,"Requested transaction type: X; real transaction type: Y","Requested transaction type: {{actual}}; real transaction type: {{real}}"
en,"Requested zone does not exists","Requested zone does not exist"
en,"Require to change password on next log in","Require to change password on next log in"
en,Required,Required
en,"Required field","Required field"
en,"Required field X is not defined or empty","The required field '{{name}}' is not defined or empty. The product has not been created"
en,"Required for SHA512 hash protection.","Required for SHA512 hash protection."
en,"Required php extensions is not loaded: X","Required PHP extensions are missing: {{extensions}}"
en,"Required state_id checkbox help text","This field will be required if the selected country has states, and will not be required if the selected country does not have states."
en,"Requires registered merchant account","Some of them require a registered merchant account"
en,"Requires shipping","Requires shipping"
en,"Requires {{list}} edition","Requires {{list}} edition license"
en,"Rerun benchmark","Re-run benchmark"
en,"Resend secret link to renew the access","Resend the secret link to renew access"
en,"Reset all filters","Reset all filters"
en,"Reset filter","Reset filter"
en,"Reset layout","Reset layout"
en,Residential,Residential
en,"Resizing images...","Resizing images..."
en,"Resolve the conflict","Resolve the conflict"
en,"Response date is in wrong format","Response date is in wrong format"
en,"Response from ePDQ is not trusted (SHA checking is failed)","Response from ePDQ is not trusted (SHA checking is failed)"
en,"Response from marketplace is not received","Response from Marketplace not received"
en,"Response from marketplace: ","Response from Marketplace: "
en,"Response from marketplace: X","Response from Marketplace: {{response}}"
en,Restore,Restore
en,"Restore database","Restore database"
en,"Restore from server","Restore from server"
en,"Restore last backup","Restore last backup"
en,"Restore links","Restore links"
en,"Restore this version","Restore this version"
en,"Restores to current state of active addons (use in case of emergency)","Restores to current state of active addons (use in case of emergency)"
en,"Restoring database from the backup .","Restoring database from backup ."
en,Result,Result
en,"Result pages","Result pages"
en,Return,Return
en,"Return #","Return #"
en,"Return products","Return products"
en,"Return qty","Return qty"
en,"Return quantity","Return quantity"
en,"Return to Drupal","Return to Drupal"
en,"Return to admin interface","Return to Admin interface"
en,"Return to cart","Return to cart"
en,"Return tracking pin","Return tracking pin"
en,"Reupload files","Re-upload files"
en,Revenue,Revenue
en,"Revert to default","Restore the default file"
en,"Revert to default database","Revert to default database"
en,Review,Review
en,"Review & Submit order","Review & Submit order"
en,"Review has been created","The review has been created"
en,"Review has been deleted","The review has been deleted"
en,"Review has not been created since product is not found","The review has not been created since the product {{product}} has not been found"
en,"Review has not been updated since product is not found","The review has not been updated since the product {{product}} has not been found"
en,"Review it.","Review it."
en,"Review modules","Review modules"
en,"Review statistics on various aspects of your store's operation","Review statistics on the various aspects of your store's operation"
en,Reviewer,Reviewer
en,"Reviewer name","Reviewer name"
en,Reviews,Reviews
en,"Reviews about product","Reviews about product"
en,"Reviews and ratings","Reviews and ratings"
en,"Reviews for product","{{product}} reviews"
en,"Reviews imported","Reviews imported"
en,"Reviews only","Reviews only"
en,"Reviews: X","Reviews: {{count}}"
en,Role,Role
en,Roles,Roles
en,"Roles cannot be changed for your profile via import","Roles cannot be changed for your profile via import. Row will be skipped"
en,"Root Level","Root Level"
en,"Root access","Root access"
en,"Root categories","Root categories"
en,"Root category","Root category"
en,"Root category listings format","Root category listings format"
en,"Root level","[Root level]"
en,RoundUp,RoundUp
en,"Row {{number}}","Row {{number}}"
en,"Row(s) {{numbers}}","Row(s) {{numbers}}"
en,"Run Benchmark again","Run Benchmark again"
en,"Run benchmark","Run benchmark"
en,SA,SA
en,SECONDARYONLY,SECONDARYONLY
en,SENDER,SENDER
en,SEO,SEO
en,"SEO settings","SEO settings"
en,SEPTEMBER,SEPTEMBER
en,"SHIPPING = flat + ITEMS*per_item + SUBTOTAL*(% of subtotal)/100 + WEIGHT*per_weight;","SHIPPING = flat + ITEMS*per_item + SUBTOTAL*(% of subtotal)/100 + WEIGHT*per_{{X}};"
en,SKU,SKU
en,"SKU is not selected","SKU is not selected"
en,"SKU length must be less then {{length}}","SKU length must be less than {{length}}"
en,"SKU must be unique","SKU must be unique"
en,"SKU or Product name","SKU or Product name"
en,"SKU or SKU1, SKU2","SKU or SKU1, SKU2"
en,"SKU: a-z","SKU: a-z"
en,"SKU: z-a","SKU: z-a"
en,"SMTP server","SMTP server"
en,"SQL file was deleted successfully","SQL file was deleted successfully"
en,"SSL Error","Your server does not have an SSL certificate. Ask your hosting team to install an SSL certificate or create a self-signed one according to this <a href='https://kb.x-cart.com/en/setting_up_x-cart_5_environment/creating_self-signed_ssl_certificate.html' target='_blank'>guide</a>."
en,"STORE SETUP","STORE SETUP"
en,SU,SU
en,"SYSTEM SETTINGS","SYSTEM SETTINGS"
en,"Safe mode","Safe mode"
en,"Safe mode access key","Safe mode access key"
en,"Safe mode access key has been re-generated","Safe mode access key has been re-generated"
en,"Safe mode links were emailed","Safe mode links were emailed"
en,"Sage Pay password","Encryption Password"
en,"Sage Pay pricing currency","Pricing currency"
en,"Sage Pay processing mode","Processing mode"
en,"Sage Pay vendor name","Vendor name"
en,"Sage pay invoice number prefix","Invoice number prefix"
en,"SagePay Form admin description","Sage Pay is UK's leading independent payment service provider (PSP) and is one of the most trusted payment brands. Every year Sage Pay processes billions of pounds worth of secure payments for its 50,000+ customers and makes the process of accepting payments online, over the phone, or in person simpler, faster, safer and more profitable for businesses.<br /><br />Sage Pay is a subsidiary of FTSE 100 business management software and services company The Sage Group plc."
en,Sale,Sale
en,"Sale price","Sale price"
en,"Sale statistics","Sale statistics"
en,"Sale statistics from the opening of the store","Sale statistics since the opening of the store"
en,Sale[TT],Sale
en,Sales,Sales
en,"Sales & Customer Service:","Sales & Customer Service:"
en,"Sales & Customer Service: [phone]","Sales & Customer Service: {{phone}}"
en,"Sales asc","By Sales - 0-9"
en,"Sales calculation","Sales calculation"
en,"Sales channels",Marketing
en,"Sales desc","By Sales - 9-0"
en,"Sales sort",Sales
en,"Sales tax","Sales tax"
en,"Samples of the file structures","Samples of the file structures"
en,Save,Save
en,"Save & Close","Save & Close"
en,"Save and go to the next step","Save and go to the next step"
en,"Save as new","Save as new"
en,"Save changes","Save changes"
en,"Save filter","Save filter"
en,"Save location","Save location"
en,"Save the existing value without re-calculating","The current value is 'frozen' and won't be recalculated. Press it if you want it to be updated when the totals are recalculated."
en,"Save zone details","Save zone details"
en,Saving,Saving
en,Savings,Savings
en,"Savings - Up to 49% off retail USPS postage rates","<strong>Savings</strong> - Up to 49% off retail USPS postage rates"
en,Scheme,Scheme
en,"Score: X. Votes: Y","Score: {{score}} (votes: {{votes}})"
en,Search,Search
en,"Search attribute name","Search attribute name"
en,"Search flexy-templates","Search flexy templates"
en,"Search for modules","Search for modules"
en,"Search for orders","Search for orders"
en,"Search for returns","Search for returns"
en,"Search for transactions by date","Search for transactions <b>by date</b>"
en,"Search for users","Search for users"
en,"Search for users that are","Search for users that are"
en,"Search in","Search in"
en,"Search in subcategories","Search in subcategories"
en,"Search items...(customer header search form)","Search items..."
en,"Search keywords","Search keywords"
en,"Search payment method","Search payment method"
en,"Search product","Search product"
en,"Search profiles","Search profiles"
en,"Search result","Search result"
en,"Search results","Search results"
en,"Search total","Search total"
en,Searching...,Searching
en,"Second, try to disable all non-X-Cart modules by using the links below:","Second, try to disable all non-X-Cart modules by using the links below:"
en,"Secret Access Key","Secret Access Key"
en,"Secret key","Secret key"
en,"Secret key (test mode)","Secret key (test mode)"
en,"Secret word","Secret word"
en,"Secure Checkout","Secure Checkout"
en,"Secure connection cannot be established.","Secure connection cannot be established."
en,"Secure credit card payment","Secure credit card payment"
en,Security,Security
en,"Security code","Security code"
en,"Security issue","Security issue"
en,"Security settings","Security settings"
en,"See all items in the cart","See all {{count}} items"
en,"See comparison chart","See comparison chart"
en,"See log file for details","See log file for details"
en,"See the tutorials and documentation about X-Cart store customization.","See the tutorials and documentation about X-Cart store customization."
en,"Segment condition","Segment condition"
en,"Select a country or a state from a list, specify the zone","Select a country or a state from the list, specify the zone where the country or state should be listed and click ""Apply"". To select more than one country/state, hold down the CTRL key while selecting the items. A zone must contain either countries or states. You cannot include both states and countries into the same zone."
en,"Select all","Select all"
en,"Select box","Select box"
en,"Select country","Select country"
en,"Select file","Select file"
en,"Select issuer","Select issuer"
en,"Select language","Select language"
en,"Select language to edit","Select language to edit"
en,"Select one","Select one..."
en,"Select options","Select options"
en,"Select products from the list","Select products from the list"
en,"Select status","Select status"
en,"Select the review that should be included into the rich snippet shown for the page of this product when the page appears in search results by Google and other major search engines","Select the review that should be included into the rich snippet shown for the page of this product when the page appears in search results by Google and other major search engines. More info: <a href=""https://support.google.com/webmasters/answer/146750"" target=""_blank"">https://support.google.com/webmasters/answer/146750</a>"
en,"Select type","Select type"
en,"Selected by default","Selected by default"
en,"Selected countries","Selected countries"
en,"Selected countries:","Selected countries:"
en,"Selected reviews have been deleted","Selected reviews have been deleted"
en,"Selected reviews have been updated","Selected reviews have been updated"
en,"Selected states","Selected states"
en,"Selected tags have been deleted","Selected tags have been deleted"
en,Selected:,Selected:
en,Semicolon,Semicolon
en,Send,Send
en,"Send a message","Send a message"
en,"Send reset link","<a href=""{{url}}"">Send reset link</a>"
en,"Send test email","Send test email"
en,"Send to {{email}}","Send to {{email}}"
en,"Send tracking info","Send tracking info"
en,"Separate box","Separate box"
en,"Service name","Service name"
en,"Service name of address field","Service name of address field"
en,Set,Set
en,"Set a single discount or add multiple volume discounts.","Set a single discount or add <strong>multiple volume discounts</strong>."
en,"Set absolute or %-based discount rates;","Set <strong>absolute or %-based</strong> discount rates;"
en,"Set flat shipping rates for your store","Configure shipping rates for your store"
en,"Set the Response Method setting to Sent to your server as a POST.","Set the ""Response Method"" setting to ""Sent to your server as a POST""."
en,"Set the sale price","Set the sale price"
en,"Set this language as default for customer zone","Set this language as default for the Customer area"
en,"Set up offline & online payments","Set up offline & online payments"
en,"Set up payment gateways","Set up payment gateways"
en,"Set up shipping","Set up shipping"
en,"Set up shipping methods","Set up shipping methods"
en,"Set your company info","Set your company info"
en,"Setting up Canadian taxes","Setting up Canadian taxes"
en,"Setting up VAT / GST","Setting up VAT / GST"
en,"Setting up sales tax","Setting up sales tax"
en,"Setting up tax classes","Setting up tax classes"
en,Settings,Settings
en,"Setup _address zones_ and _taxes_","Set up <a href=""{{URL1}}"">address zones</a> and <a href=""{{URL2}}"">taxes</a>"
en,"Setup instruction","Setup instruction"
en,"Setup store price: X","Setup store price: {{price}}"
en,Shape,Shape
en,Share,Share
en,"Ship QTY","Ship QTY"
en,"Ship date","Ship date"
en,"Ship in a separate box","Ship in a separate box"
en,"Ship to","Ship to"
en,"Shipment ID","Shipment ID"
en,"Shipment Id","Shipment Id"
en,"Shipment cannot be created","The shipment cannot be created"
en,"Shipment cannot be transmitted","The shipment cannot be transmitted"
en,"Shipment cannot be voided","The shipment cannot be voided"
en,"Shipment has been created successfully","The shipment has been created successfully"
en,"Shipment has been created with errors","The shipment has been created with errors"
en,"Shipment has been tranmitted with errors","The shipment has been transmitted with errors"
en,"Shipment has been transmitted successfully","The shipment has been transmitted successfully"
en,"Shipment has been voided successfully","The shipment has been voided successfully"
en,"Shipment has been voided with errors","The shipment has been voided with errors"
en,"Shipment info","Shipment info"
en,"Shipment options","Shipment options"
en,"Shipment status","Shipment status"
en,Shipments,Shipments
en,"Shipments pick up type","Shipments pick up type"
en,Shipped,Shipped
en,Shipping,Shipping
en,"Shipping & Taxes","Shipping & Taxes"
en,"Shipping / Payment info","Shipping / Payment info"
en,"Shipping address","Shipping address"
en,"Shipping address is invalid","Shipping address is invalid"
en,"Shipping address is not completly defined yet","Shipping address is not completly defined yet"
en,"Shipping address is not defined","Shipping address is not defined"
en,"Shipping address is not defined yet","Shipping address is not defined yet"
en,"Shipping charge based on a percentage of the order subtotal.","Shipping charge based on a percentage of the order subtotal."
en,"Shipping charges","Shipping charges"
en,"Shipping cost","Shipping cost"
en,"Shipping freight","Shipping freight"
en,"Shipping freight + regular shipping rate","Shipping freight + regular shipping rate"
en,"Shipping freight only","Shipping freight only"
en,"Shipping freight tooltip text","Special shipping method. Shows during checkout only if <ul><li>all the products in the cart have a shipping freight value defined;</li><li>there are no other shipping methods available.</li></ul>"
en,"Shipping has been calculated based on the following split of the products into packages:","The shipping cost has been calculated based on the following combination of products into packages:"
en,"Shipping info","Shipping info"
en,"Shipping label","Shipping label"
en,"Shipping label sender signature","Shipping label sender signature"
en,"Shipping markup has been created successfully","The shipping rate has been created successfully"
en,"Shipping markups have been updated","The shipping rates have been updated"
en,"Shipping method","Shipping method"
en,"Shipping method / cost","Shipping method / cost"
en,"Shipping method has been added","The shipping method has been added"
en,"Shipping method is disabled","Shipping method is disabled"
en,"Shipping method is enabled","Shipping method is enabled"
en,"Shipping method is not configured.","Shipping method is not configured."
en,"Shipping method name","Method name"
en,"Shipping methods","Shipping methods"
en,"Shipping methods are not available","Shipping methods are not available"
en,"Shipping methods have been updated","The shipping methods have been updated"
en,"Shipping order status","Shipping order status"
en,"Shipping rate cannot be added","The shipping rate cannot be added"
en,"Shipping rate has been added successfully","The shipping rate has been added successfully"
en,"Shipping rates","Shipping rates"
en,"Shipping rates are calculated by the following formula:","Shipping rates are calculated by the following formula:"
en,"Shipping settings","Shipping settings"
en,"Shipping solutions","Shipping solutions"
en,"Shipping status","Fulfilment status"
en,"Shipping status not found, ""New"" will be used for order","Fulfilment status not found, ""New"" will be used for order"
en,"Shipping status not found, new status will be created","Fulfilment status not found, new status will be created"
en,"Shipping statuses","Fulfilment statuses"
en,"Shipping to","Shipping to"
en,"Shipping zones","Address zones"
en,"Shopper approved promo","Shopper approved promo"
en,"Shopping bag","Shopping cart"
en,"Shopping options","Shopping options"
en,Shortcuts,Shortcuts
en,Show,Show
en,"Show ""How to use"" instruction","Show ""How to use"" instruction"
en,"Show Category title","Show category title"
en,"Show above products","Show above products"
en,"Show all","Show all"
en,"Show all labels","Show all labels"
en,"Show all products in this category","Show all products in this category"
en,"Show all warnings/errors","Show all warnings/errors"
en,"Show below products","Show below products"
en,"Show default menu along with the custom one","Show default menu along with the custom one"
en,"Show filter options","Show filter options"
en,"Show in all the sections","Show in all the sections"
en,"Show low stock warning on product page","Show low stock warning on product page"
en,"Show object name in page title","Show object name in page title"
en,"Show only in categories and search listings","Show only in categories and search listings"
en,"Show only in search listing","Show only in search listing"
en,"Show payment card icons","Show payment card icons"
en,"Show products","Show products"
en,"Show products with no assigned category","Show products with no assigned category"
en,"Show social buttons","Show social buttons"
en,"Show states for selected countries only","Show states for selected countries only"
en,"Show vendor’s products in the order","Show vendor’s products in the order"
en,"Show сustomer relations e-mails on 404 page","Show сustomer relations e-mails on 404 page"
en,Show:,Show:
en,"Sign Up","Sign Up"
en,"Sign Up Now","Sign Up Now"
en,"Sign in","Sign in"
en,"Sign in / sign up","Sign in / sign up"
en,"Sign out","Sign out"
en,"Sign up for <Company name> news, sales and deals","Sign up for {{company_name}} news, sales and deals"
en,"Sign up for Authorize.net","Sign up for Authorize.net"
en,"Sign up for TaxJar","Sign up for TaxJar"
en,"Sign up for news and updates from your favorite store. Be the first to know about exclusive sales, offers and deals.","Sign up for news and updates from your favorite store. Be the first to know about exclusive sales, offers and deals."
en,"Sign up for {{companyName}} news","Sign up for {{companyName}} news"
en,Signature,Signature
en,"Signature  key","Signature  key"
en,"Signature key","Signature key"
en,"Simplify tax compilance process and reduce the sales tax audit risk with AvaTax Sales Tax Automation","Simplify tax compilance process and reduce the sales tax audit risk with <a href=""{{url}}"">AvaTax Sales Tax Automation</a>"
en,"Single quote","Single quote"
en,"Site map has not been registred in X","Site map failed to register in {{engine}}."
en,"Site map successfully registred on X","Site map successfully registered in {{engine}}."
en,"Site number of the deposit location","Site number of the deposit location"
en,Sitemap,Sitemap
en,"Sitemap generation has been completed successfully.","Sitemap generation has been completed successfully."
en,"Sitemap generation has been stopped.","Sitemap generation has been stopped."
en,"Sitemap generation...","Sitemap generation..."
en,"Sitemap settings","Sitemap settings"
en,Size,Size
en,"Skip Shipping Step","Mark all products as non-shippable"
en,"Skip this step","Skip this step"
en,Skipped,Skipped
en,"Soft and Hard reset links for your store","Soft and Hard reset links for your store"
en,"Soft and hard reset links for your store","Soft and hard reset links for your store"
en,"Soft reset (disables all modules except ones that were downloaded from marketplace)","Soft reset (disables all the modules except for the ones that were downloaded from X-Cart's Marketplace and runs the X-Cart application)"
en,"Soft reset. Turn off all addons except those provided by X-Cart Team & Qualiteam","Soft reset. Turn off all addons except those provided by X-Cart Team & Qualiteam"
en,Sold,Sold
en,"Sold PINs","Sold PINs"
en,Some,Some
en,"Some edited templates were selected to be disabled. You can enable them on the Edited templates page in the Admin area.","Several edited templates were selected to be restored to a default version. You can still find and enable them on the <b>Edited templates</b> page in the Admin area."
en,"Some files are modified","Some files are modified"
en,"Some files haven`t been attached","Some files have not been attached"
en,"Some flexy-templates cannot be removed. Please correct file permissions or remove them manually","Some flexy templates cannot be removed. Please correct the file permissions or remove the templates manually:<br />{{list}}"
en,"Some items were out of stock at the time of order placement.","Some items were out of stock at the time of order placement. <a href=""{{kb_link}}"" target=""_blank"">Learn more</a>"
en,"Some of these updates are not available for you at the moment.","Some of these updates are not available for you at the moment. Please renew your access to upgrades to get new superior features from the latest releases."
en,"Some people simply prefer to place their orders by phone — let them do that.","Some people simply prefer to place their orders by phone — let them do that."
en,"Some products could have been imported incorrectly","Some products might have been imported incorrectly. Please check your catalog. Find the IDs of such products in the import log file above."
en,"Something wrong in the iDEAL payment module settings. Please try later or use other payment option.","Something is wrong with the iDEAL payment module settings. Please try later or use a different payment option."
en,"Sorry, the coupon has expired","Sorry, the coupon has expired"
en,"Sorry, the coupon use limit has been reached","Sorry, the coupon use limit has been reached"
en,"Sorry, the coupon you entered cannot be applied to the items in your cart","Sorry, the coupon you entered cannot be applied to the items in your cart"
en,"Sorry, the coupon you entered is invalid. Make sure the coupon code is spelled correctly","Sorry, the coupon you entered is invalid. Make sure the coupon code is spelled correctly"
en,"Sorry, the coupon you entered is not valid for your membership level. Contact the administrator","Sorry, the coupon you entered is not valid for your membership level. Contact the administrator"
en,"Sorry, this category is no longer available.","Sorry, this category is no longer available."
en,"Sorry, this coupon cannot be combined with the coupon already applied. Revome the previously applied coupon and try again.","Sorry, this coupon cannot be combined with the coupon already applied. Remove the previously applied coupon and try again."
en,"Sorry, this page is no longer available.","Sorry, this page is no longer available."
en,"Sorry, this product is no longer available.","Sorry, this product is no longer available."
en,"Sorry, your order cannot be placed as there are no shipping methods available.","Sorry, your order cannot be placed as there are no shipping methods available."
en,"Sorry, your order payment is canceled.","Sorry, your order payment was cancelled."
en,"Sorry, your order payment is failed.","Sorry, your order payment failed."
en,Sort,Sort
en,"Sort by","Sort by"
en,"Sort by:","Sort by:"
en,"Sort settings","Sort settings"
en,"Source address","Source address"
en,Space,Space
en,"Special services","Special services"
en,Specification,Specification
en,"Specify email address","Specify email address"
en,"Specify your _store information_","Specify your <a href=""{{URL}}"">store information</a>"
en,"Specify your _store information_', {'URL': url('settings', '","Specify your _store information_', {'URL': url('settings', '"
en,"Speed up your store","Speed up your store"
en,"Staff note","Staff note"
en,Stamps.com,Stamps.com
en,Standard,Standard
en,Start,Start
en,"Start Export","Start Export"
en,"Start Import","Start Import"
en,"Start accepting Express Checkout payments immediately by simply plugging in the email address where you would like to receive payments.","Start accepting Express Checkout payments immediately by simply plugging in the email address where you would like to receive payments. You can create your PayPal account later after you have received a real transaction from your customers!"
en,"Start date","Start date"
en,"Start selling!","Start selling!"
en,"Start typing a category name","Start typing a category name"
en,"Start typing customer email or name","Start typing customer email or name"
en,"Start typing product name or SKU","Start typing product name or SKU"
en,State,State
en,"State cannot be created with unknown country code X","State cannot be created with an unknown country code ({{code}})"
en,States,States
en,"States have been deleted successfully","The states have been deleted successfully"
en,"States have been updated successfully","The states have been updated successfully"
en,"States information has been successfully deleted","States information has been successfully deleted"
en,Static,Static
en,Statistics,Statistics
en,Status,Status
en,"Status comment (reason)","Status comment (reason)"
en,"Status is not defined","Status is not defined"
en,"Status: Connected","Status: <span>Connected</span> ({{mode}})"
en,"Steps to complete your store for real sales","Pre-launch checklist:"
en,Stock,"In stock"
en,"Store ID","Store ID"
en,"Store Maintenance","Store Maintenance"
en,"Store currency","Store currency"
en,"Store info","Contact information"
en,"Store is closed","Store is closed"
en,"Store is open","Store is open"
en,"Store lifetime","Store lifetime"
en,"Store setup","Store setup"
en,Storefront,Storefront
en,"Storefront is closed","Storefront is closed"
en,"Storefront is open","Storefront is open"
en,"Storefront layout","Storefront layout"
en,"Street address","Street address"
en,"Strong password",Strong
en,Subcat,Subcat
en,Subcategories,Subcategories
